pitch,roll,y,z,spot
1.42644,0.5396,-21.851398,3.790667,4
1.42597,0.52478,-21.851398,3.790667,4
1.42552,0.51462,-21.851398,3.790667,4
1.42523,0.50519,-21.851398,3.790667,4
1.42493,0.49496,-21.851398,3.790667,4
1.42472,0.48614,-21.851398,3.790667,4
1.42453,0.47837,-21.851398,3.790667,4
1.42442,0.46994,-21.851398,3.790667,4
1.42421,0.45954,-21.851398,3.790667,4
1.42393,0.44947,-21.851398,3.790667,4
1.42355,0.43906,-21.851398,3.790667,4
1.42286,0.42642,-21.851398,3.790667,4
1.42221,0.41412,-21.851398,3.790667,4
1.42173,0.4046,-21.851398,3.790667,4
1.42133,0.39694,-21.851398,3.790667,4
1.42107,0.38933,-21.851398,3.790667,4
1.42081,0.38194,-21.851398,3.790667,4
1.42044,0.37455,-21.851398,3.790667,4
1.42006,0.36666,-21.851398,3.790667,4
1.41969,0.35954,-21.851398,3.790667,4
1.41937,0.35369,-21.851398,3.790667,4
1.41908,0.34797,-21.851398,3.790667,4
1.41888,0.34288,-21.851398,3.790667,4
1.41857,0.33656,-21.851398,3.790667,4
1.41813,0.32975,-21.851398,3.790667,4
1.41765,0.32221,-21.851398,3.790667,4
1.41725,0.31534,-21.851398,3.790667,4
1.41701,0.30779,-21.851398,3.790667,4
1.41685,0.30096,-21.851398,3.790667,4
1.41685,0.29541,-21.851398,3.790667,4
1.41691,0.29051,-21.851398,3.790667,4
1.4168,0.2869,-21.851398,3.790667,4
1.41676,0.28196,-21.851398,3.790667,4
1.41682,0.27514,-21.851398,3.790667,4
1.4168,0.26822,-21.851398,3.790667,4
1.41651,0.26263,-21.851398,3.790667,4
1.41635,0.25648,-21.851398,3.790667,4
1.41616,0.25008,-21.851398,3.790667,4
1.41584,0.2454,-21.851398,3.790667,4
1.41557,0.24164,-21.851398,3.790667,4
1.41528,0.23758,-21.851398,3.790667,4
1.41488,0.23306,-21.851398,3.790667,4
1.41449,0.22851,-21.851398,3.790667,4
1.41425,0.22322,-21.851398,3.790667,4
1.41424,0.21811,-21.851398,3.790667,4
1.41439,0.21494,-21.851398,3.790667,4
1.4148,0.21379,-21.851398,3.790667,4
1.41522,0.21259,-21.851398,3.790667,4
1.41526,0.21142,-21.851398,3.790667,4
1.41524,0.21002,-21.851398,3.790667,4
1.41519,0.20859,-21.851398,3.790667,4
1.41489,0.20552,-21.851398,3.790667,4
1.41444,0.20089,-21.851398,3.790667,4
1.41395,0.19672,-21.851398,3.790667,4
1.41348,0.19319,-21.851398,3.790667,4
1.41314,0.19031,-21.851398,3.790667,4
1.4129,0.18655,-21.851398,3.790667,4
1.41269,0.18122,-21.851398,3.790667,4
1.41249,0.17484,-21.851398,3.790667,4
1.41217,0.16867,-21.851398,3.790667,4
1.41178,0.16296,-21.851398,3.790667,4
1.41155,0.15815,-21.851398,3.790667,4
1.41144,0.15372,-21.851398,3.790667,4
1.41149,0.14998,-21.851398,3.790667,4
1.41164,0.14738,-21.851398,3.790667,4
1.41172,0.1437,-21.851398,3.790667,4
1.41176,0.13738,-21.851398,3.790667,4
1.41176,0.1299,-21.851398,3.790667,4
1.41192,0.12482,-21.851398,3.790667,4
1.41205,0.12087,-21.851398,3.790667,4
1.41192,0.11893,-21.851398,3.790667,4
1.41186,0.11552,-21.851398,3.790667,4
1.4118,0.1112,-21.851398,3.790667,4
1.41167,0.10652,-21.851398,3.790667,4
1.41139,0.10209,-21.851398,3.790667,4
1.41118,0.09835,-21.851398,3.790667,4
1.41116,0.0964,-21.851398,3.790667,4
1.41125,0.09468,-21.851398,3.790667,4
1.41129,0.09164,-21.851398,3.790667,4
1.41137,0.08722,-21.851398,3.790667,4
1.41151,0.08299,-21.851398,3.790667,4
1.41157,0.0799,-21.851398,3.790667,4
1.41171,0.07643,-21.851398,3.790667,4
1.41189,0.07391,-21.851398,3.790667,4
1.4121,0.07074,-21.851398,3.790667,4
1.41219,0.06727,-21.851398,3.790667,4
1.41218,0.06287,-21.851398,3.790667,4
1.41193,0.06012,-21.851398,3.790667,4
1.41157,0.05673,-21.851398,3.790667,4
1.4114,0.05152,-21.851398,3.790667,4
1.41117,0.04734,-21.851398,3.790667,4
1.41096,0.04423,-21.851398,3.790667,4
1.41095,0.04167,-21.851398,3.790667,4
1.41078,0.04065,-21.851398,3.790667,4
1.41062,0.03942,-21.851398,3.790667,4
1.41054,0.03774,-21.851398,3.790667,4
1.41048,0.03535,-21.851398,3.790667,4
1.41034,0.03369,-21.851398,3.790667,4
1.41021,0.03165,-21.851398,3.790667,4
1.41006,0.02948,-21.851398,3.790667,4
1.40992,0.02691,-21.851398,3.790667,4
1.40977,0.02316,-21.851398,3.790667,4
1.40959,0.01892,-21.851398,3.790667,4
1.40943,0.01481,-21.851398,3.790667,4
1.40925,0.01166,-21.851398,3.790667,4
1.40913,0.00938,-21.851398,3.790667,4
1.40891,0.0086,-21.851398,3.790667,4
1.40893,0.0082,-21.851398,3.790667,4
1.40897,0.0064,-21.851398,3.790667,4
1.40893,0.00335,-21.851398,3.790667,4
1.40878,-1.5E-4,-21.851398,3.790667,4
1.40861,-0.0034,-21.851398,3.790667,4
1.40865,-0.00617,-21.851398,3.790667,4
1.40872,-0.0077,-21.851398,3.790667,4
1.40889,-0.0094,-21.851398,3.790667,4
1.40887,-0.01159,-21.851398,3.790667,4
1.4087,-0.0136,-21.851398,3.790667,4
1.40841,-0.01566,-21.851398,3.790667,4
1.40837,-0.01816,-21.851398,3.790667,4
1.40848,-0.02043,-21.851398,3.790667,4
1.40864,-0.02236,-21.851398,3.790667,4
1.40896,-0.02432,-21.851398,3.790667,4
1.40929,-0.02704,-21.851398,3.790667,4
1.40938,-0.03175,-21.851398,3.790667,4
1.40931,-0.03718,-21.851398,3.790667,4
1.40913,-0.04271,-21.851398,3.790667,4
1.40882,-0.04804,-21.851398,3.790667,4
1.40854,-0.05448,-21.851398,3.790667,4
1.40839,-0.06199,-21.851398,3.790667,4
1.40826,-0.06991,-21.851398,3.790667,4
1.40824,-0.07642,-21.851398,3.790667,4
1.40818,-0.08137,-21.851398,3.790667,4
1.40824,-0.08446,-21.851398,3.790667,4
1.40835,-0.08594,-21.851398,3.790667,4
1.40841,-0.08567,-21.851398,3.790667,4
1.4084,-0.0856,-21.851398,3.790667,4
1.40816,-0.08621,-21.851398,3.790667,4
1.40784,-0.08732,-21.851398,3.790667,4
1.40761,-0.08854,-21.851398,3.790667,4
1.4074,-0.08816,-21.851398,3.790667,4
1.40727,-0.08713,-21.851398,3.790667,4
1.40721,-0.0872,-21.851398,3.790667,4
1.40731,-0.08798,-21.851398,3.790667,4
1.40727,-0.08812,-21.851398,3.790667,4
1.40735,-0.08895,-21.851398,3.790667,4
1.40735,-0.09077,-21.851398,3.790667,4
1.40727,-0.09209,-21.851398,3.790667,4
1.40712,-0.09274,-21.851398,3.790667,4
1.40669,-0.09289,-21.851398,3.790667,4
1.40632,-0.09479,-21.851398,3.790667,4
1.40612,-0.09468,-21.851398,3.790667,4
1.40623,-0.09405,-21.851398,3.790667,4
1.40656,-0.09508,-21.851398,3.790667,4
1.40695,-0.09703,-21.851398,3.790667,4
1.40733,-0.10101,-21.851398,3.790667,4
1.40751,-0.10571,-21.851398,3.790667,4
1.40761,-0.11187,-21.851398,3.790667,4
1.40767,-0.11675,-21.851398,3.790667,4
1.4076,-0.11999,-21.851398,3.790667,4
1.40743,-0.12126,-21.851398,3.790667,4
1.40729,-0.12108,-21.851398,3.790667,4
1.40729,-0.12107,-21.851398,3.790667,4
1.40728,-0.12153,-21.851398,3.790667,4
1.40726,-0.12338,-21.851398,3.790667,4
1.40723,-0.12564,-21.851398,3.790667,4
1.40715,-0.12707,-21.851398,3.790667,4
1.40704,-0.12722,-21.851398,3.790667,4
1.40706,-0.12673,-21.851398,3.790667,4
1.40717,-0.12634,-21.851398,3.790667,4
1.40711,-0.12508,-21.851398,3.790667,4
1.40702,-0.12417,-21.851398,3.790667,4
1.40702,-0.12473,-21.851398,3.790667,4
1.40712,-0.12711,-21.851398,3.790667,4
1.40723,-0.12917,-21.851398,3.790667,4
1.40725,-0.13085,-21.851398,3.790667,4
1.40731,-0.13353,-21.851398,3.790667,4
1.40743,-0.13463,-21.851398,3.790667,4
1.40755,-0.1335,-21.851398,3.790667,4
1.40753,-0.13227,-21.851398,3.790667,4
1.40745,-0.13002,-21.851398,3.790667,4
1.40731,-0.12975,-21.851398,3.790667,4
1.40733,-0.13257,-21.851398,3.790667,4
1.40747,-0.13784,-21.851398,3.790667,4
1.40763,-0.14384,-21.851398,3.790667,4
1.40784,-0.14877,-21.851398,3.790667,4
1.40802,-0.1524,-21.851398,3.790667,4
1.40806,-0.15398,-21.851398,3.790667,4
1.40794,-0.15363,-21.851398,3.790667,4
1.40786,-0.15358,-21.851398,3.790667,4
1.40778,-0.15236,-21.851398,3.790667,4
1.40762,-0.15029,-21.851398,3.790667,4
1.40736,-0.14886,-21.851398,3.790667,4
1.40722,-0.14811,-21.851398,3.790667,4
1.40711,-0.14716,-21.851398,3.790667,4
1.40705,-0.14716,-21.851398,3.790667,4
1.40692,-0.14854,-21.851398,3.790667,4
1.40683,-0.15038,-21.851398,3.790667,4
1.4069,-0.15309,-21.851398,3.790667,4
1.40696,-0.15545,-21.851398,3.790667,4
1.40705,-0.15569,-21.851398,3.790667,4
1.40719,-0.15309,-21.851398,3.790667,4
1.40716,-0.14919,-21.851398,3.790667,4
1.40696,-0.14512,-21.851398,3.790667,4
1.4067,-0.14116,-21.851398,3.790667,4
1.40651,-0.13774,-21.851398,3.790667,4
1.40652,-0.13412,-21.851398,3.790667,4
1.4066,-0.12987,-21.851398,3.790667,4
1.4068,-0.12398,-21.851398,3.790667,4
1.40692,-0.11841,-21.851398,3.790667,4
1.407,-0.11569,-21.851398,3.790667,4
1.40715,-0.11862,-21.851398,3.790667,4
1.40726,-0.1247,-21.851398,3.790667,4
1.40727,-0.13155,-21.851398,3.790667,4
1.4073,-0.1401,-21.851398,3.790667,4
1.4073,-0.14618,-21.851398,3.790667,4
1.40725,-0.14976,-21.851398,3.790667,4
1.40719,-0.15058,-21.851398,3.790667,4
1.40692,-0.14926,-21.851398,3.790667,4
1.40676,-0.14576,-21.851398,3.790667,4
1.40661,-0.14134,-21.851398,3.790667,4
